"","species_id","bwg_name","domain","kingdom","phylum","subphylum","class","subclass","ord","subord","family","subfamily","tribe","genus","species","subspecies","functional_group","predation","realm","micro_macro","barcode","names","AS1","AS2","AS3","AS4","BS1","BS2","BS3","BS4","BS5","DM1","DM2","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6","LO1","LO2","LO3","LO4","LO5","LO6","LO7","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","MD1","MD2","MD3","MD4","MD5","MD6","MD7","MD8","CP1","CP2","CP3"
448,5596,"Diptera.242","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Syrphidae morfotipo 1",1,3,2,0,0,0,0,0,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0
449,5601,"Diptera.309","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae","Eristalinae",NA,"Xilota",NA,NA,"gatherer","prey","aquatic","macro",NA,"Xilota",1,3,2,0,0,0,0,0,3,0,3,3,2,3,2,0,0,0,0,2,2,2,3,0,0,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0
450,5606,"Coleoptera.60","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Lampyridae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Lampyridae sp.",0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,3,0,0,0,0,1,0,3,0,0,0,3,2
451,5611,"Diptera.243","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Short-tailed syrphid;Syrphid sp A;Syrphidae sp",1,3,2,0,0,0,0,0,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0
452,5616,"Diptera.310","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Syrphidae sp;Syrphid_sp_C",1,3,2,0,0,3,0,0,0,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0
453,5621,"Diptera.82","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae","Eristalinae",NA,"Copestylum",NA,NA,"gatherer","prey","aquatic","macro",NA,"Copestylum sp;Copestylum sp A;Syrphid sp B",1,3,2,0,0,0,0,3,0,0,3,3,2,2,2,0,2,0,0,3,1,3,1,0,0,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,0,2,2,0,0,0,0,0,2,3,0
454,5626,"Diptera.241","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Syrphidae",1,3,2,0,3,0,0,0,0,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,0
455,5631,"Diptera.249","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae sp. 5554",1,2,0,0,0,0,0,3,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
456,5636,"Diptera.250","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae sp. 5576",1,2,0,0,0,0,0,3,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
457,5641,"Diptera.251","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae sp. A",1,2,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
458,5646,"Diptera.252","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae sp. B",1,2,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
459,5651,"Diptera.253","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae sp. C",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
460,5656,"Diptera.246","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"tabanid sp. A (White);Tabanidae sp. 1",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
461,5661,"Coleoptera.47","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Lampyridae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Flat - head beetle;Lampyridae sp.",0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,3,0,0,0,0,1,0,3,0,0,0,3,2
462,5666,"Diptera.247","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"tabanid sp. B (Green);Tabanidae sp. 2",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
463,5671,"Diptera.248","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Diptera sp.J;Tabanidae sp. 3",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
464,5676,"Diptera.348","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae","Pangoniinae",NA,"Fidena","rufopilosa",NA,"piercer","predator","aquatic","macro",NA,"Fidena rufopilosa;Red Tabanid",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
465,5681,"Diptera.362","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Diptera sp J (dark yellow);Tabanidae sp. C 2008",1,2,0,0,0,0,3,2,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
466,5686,"Diptera.369","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanid sp A 2008",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
467,5691,"Diptera.370","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanid sp A (white) 2008",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
468,5696,"Diptera.371","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae","Tabaninae",NA,"Stibasoma","bicolor",NA,"piercer","predator","aquatic","macro",NA,"Stibasoma bicolor",1,2,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
469,5701,"Diptera.162","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae","Tabaninae",NA,"Leucotabanus",NA,NA,"piercer","predator","aquatic","macro",NA,"Leucotabanus",1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
470,5706,"Diptera.237","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae","Tabaninae",NA,"Stibasoma","fulvohirtum",NA,"piercer","predator","aquatic","macro",NA,"Diptera A;Diptera sp G;Stibasoma fulvohirtum;Stibasoma fulvohirtum or apicimacula",1,2,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
471,5711,"Diptera.245","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Tabanidae",1,2,0,0,0,3,0,0,0,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,1,0,3,1,0,0,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2
472,5716,"Coleoptera.61","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Ptilodactylidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,NA,3,3,0,0,3,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,2,0,3,0,0,0,1,0,0,3,0,0,0,3,2
473,5721,"Diptera.424","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae",NA,"Larsia",NA,NA,"piercer","predator","aquatic","macro",NA,"Larsia sp.;Tanypodinae JP1",3,3,3,0,0,0,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,2,3,0,0,0,0,0,0,3,1,1,0,0,1,0,1,2,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0
474,5726,"Diptera.433","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae",NA,"Larsia",NA,NA,"piercer","predator","aquatic","macro",NA,"Larsia sp.;Tanypodinae JP3",3,3,3,0,0,0,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,2,3,0,0,0,0,0,0,3,1,1,0,0,1,0,1,2,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0
475,5731,"Diptera.267","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Thaumaleidae",NA,NA,NA,NA,NA,"scraper","prey","aquatic","macro",NA,"Thaumelidae",1,3,0,0,0,0,0,3,0,0,3,1,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0
476,5736,"Diptera.268","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Thaumaleidae",NA,NA,NA,NA,NA,"scraper","prey","aquatic","macro",NA,"Thaumelidae morfoespecie 1",1,3,0,0,0,0,0,3,0,0,3,1,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0
477,5741,"Diptera.491","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Chioneinae",NA,"Cheilotrichia",NA,NA,"shredder","prey","aquatic","macro",NA,NA,3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
478,5746,"Diptera.526","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"DPT - IC16",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
479,5751,"Diptera.492","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae","Tipulinae",NA,"Tipula",NA,NA,"shredder","prey","aquatic","macro",NA,NA,3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
480,5756,"Diptera.275","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp. 5546",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
481,5761,"Diptera.276","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp. 5552",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
482,5766,"Coleoptera.22","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Ptilodactylidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Coleoptera.21;Ptilodactylidae sp. 1",3,3,0,0,3,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,2,0,3,0,0,0,1,0,0,3,0,0,0,3,2
483,5771,"Diptera.277","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp. 5559",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
484,5776,"Diptera.278","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp. A",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
485,5781,"Diptera.468","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp. B",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
486,5786,"Diptera.488","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Pupa Tipulidae",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
487,5791,"Diptera.168","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Limoninae",3,3,3,0,0,0,0,3,0,0,3,1,1,3,0,1,0,1,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
488,5796,"Diptera.185","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Chioneinae",NA,"Ormosia",NA,NA,"shredder","prey","aquatic","macro",NA,"Ormosia",3,3,1,0,0,0,3,0,0,0,3,2,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
489,5801,"Diptera.228","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Chioneinae",NA,"Rhabdomastrix",NA,NA,"shredder","prey","aquatic","macro",NA,"Rhabdomastrix",3,3,2,0,0,0,0,3,0,0,3,0,0,1,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
490,5806,"Diptera.25","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae","Tipulinae",NA,"Brachypremna",NA,NA,"shredder","prey","aquatic","macro",NA,"Brachipremna sp",3,3,1,0,0,0,0,3,0,0,3,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
491,5811,"Diptera.279","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae","Tipulinae",NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"tipulinae",3,3,1,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
492,5816,"Diptera.269","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,"Trentepohlia",NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp A;Trentepholia sp;Trentepholia sp A",3,3,1,0,0,0,0,0,3,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
493,5821,"Diptera.270","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp B;Tipulidae sp",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
494,5826,"Diptera.271","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp C;Tipulidae sp",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
495,5831,"Diptera.272","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp D;Tipulidae sp",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
496,5836,"Diptera.273","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp E?;Tipulidae sp;Yellow tipulid sp C",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
497,5841,"Diptera.314","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp;Tipulid_with_orange_mouth_parts",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
498,5846,"Diptera.315","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae sp;Tipulid_with_doughnutbum",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
499,5851,"Diptera.400","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulid sp F;Tipulidae sp",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
500,5856,"Diptera.126","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae","Ctenophorinae",NA,NA,NA,NA,"shredder","prey","aquatic","macro",NA,"Dolichopeza sp. 1",3,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
501,5861,"Diptera.441","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,"Trentepohlia",NA,NA,"shredder","prey","aquatic","macro",NA,"Trentepholia sp",3,3,1,0,0,0,0,3,0,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
502,5866,"Diptera.326","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae",NA,"Trentepohlia",NA,NA,"shredder","prey","aquatic","macro",NA,"Tipsp1;Trentepohlia",3,3,1,0,0,0,0,3,0,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
503,5871,"Coleoptera.50","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,"Scirtes",NA,NA,"scraper","prey","aquatic","macro",NA,"Scirtes sp.1;Scirtidae JP1",3,3,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,3,0,0,0,0,3,1,0,3,3,0,0,0,1,0,0,3,0,0,0,1,3
504,5876,"Diptera.396","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae","Tipulinae",NA,"Brachypremna",NA,NA,"shredder","prey","aquatic","macro",NA,"Tipulidae.Brachypremna.sp.1",3,3,1,0,0,0,0,3,0,0,3,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0
